stage,variant,scope,cv_scheme,feature_set,n,n_pos,AUC,PR_AUC,CP16_single:xpr_fp_db_Recall_at_FPR_1pct,CP16_single:xpr_fp_db_Recall_at_FPR_5pct,CP16_single:xpr_fp_db_Recall_at_FPR_10pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_fp_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_late_db_Recall_at_FPR_1pct,CP16_single:xpr_late_db_Recall_at_FPR_5pct,CP16_single:xpr_late_db_Recall_at_FPR_10pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_late_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:xpr_all_db_Recall_at_FPR_1pct,CP16_single:xpr_all_db_Recall_at_FPR_5pct,CP16_single:xpr_all_db_Recall_at_FPR_10pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:xpr_all_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_fp_Recall_at_FPR_1pct,CP16_single:s3_fp_Recall_at_FPR_5pct,CP16_single:s3_fp_Recall_at_FPR_10pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_late_Recall_at_FPR_1pct,CP16_single:s3_late_Recall_at_FPR_5pct,CP16_single:s3_late_Recall_at_FPR_10pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_late_LoS_FPR_at_NLoS_recall_95pct,CP16_single:s3_all_Recall_at_FPR_1pct,CP16_single:s3_all_Recall_at_FPR_5pct,CP16_single:s3_all_Recall_at_FPR_10pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_80pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_90pct,CP16_single:s3_all_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_1pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_5pct,CP16_single:delta_tau_l_given_r_s_Recall_at_FPR_10pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_tau_l_given_r_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_1pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_5pct,CP16_single:delta_p_l_given_r_db_Recall_at_FPR_10pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_p_l_given_r_db_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_r_fp_Recall_at_FPR_1pct,CP16_single:f_r_fp_Recall_at_FPR_5pct,CP16_single:f_r_fp_Recall_at_FPR_10pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:f_l_fp_Recall_at_FPR_1pct,CP16_single:f_l_fp_Recall_at_FPR_5pct,CP16_single:f_l_fp_Recall_at_FPR_10pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:f_l_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_1pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_5pct,CP16_single:delta_f_l_minus_r_fp_Recall_at_FPR_10pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_80pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_90pct,CP16_single:delta_f_l_minus_r_fp_LoS_FPR_at_NLoS_recall_95pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_1pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_5pct,CP16_single:lambda_l_late_fraction_Recall_at_FPR_10pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_80pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_90pct,CP16_single:lambda_l_late_fraction_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_1pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_5pct,CP16_single:gamma_anchor_linear_Recall_at_FPR_10pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_anchor_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:gamma_delay_linear_Recall_at_FPR_1pct,CP16_single:gamma_delay_linear_Recall_at_FPR_5pct,CP16_single:gamma_delay_linear_Recall_at_FPR_10pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_80pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_90pct,CP16_single:gamma_delay_linear_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_1pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_5pct,CP16_single:cp_phase_slope_delay_s_Recall_at_FPR_10pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_slope_delay_s_LoS_FPR_at_NLoS_recall_95pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_1pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_5pct,CP16_single:cp_phase_residual_circvar_Recall_at_FPR_10pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_80pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_90pct,CP16_single:cp_phase_residual_circvar_LoS_FPR_at_NLoS_recall_95pct
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:s3_late,833,370,0.5629735567100578,0.5187387884656847,,,,,,,,,,,,,,,,,,,,,,,,,0.032432432432432434,0.0972972972972973,0.1891891891891892,0.7494600431965442,0.8423326133909287,0.9265658747300216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:s3_all,833,370,0.5079621738369038,0.4606853133038341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010810810810810811,0.07567567567567568,0.12432432432432433,0.8012958963282938,0.8941684665226782,0.9481641468682506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:delta_tau_l_given_r_s,833,370,0.6003093806549531,0.5644283505411711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02702702702702703,0.14864864864864866,0.2594594594594595,0.7580993520518359,0.9071274298056156,0.9848812095032398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:delta_p_l_given_r_db,833,370,0.5069756581635632,0.45866387525698477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.062162162162162166,0.11621621621621622,0.8012958963282938,0.8920086393088553,0.9308855291576674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:f_r_fp,833,370,0.5305936606152588,0.45725109399554553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002702702702702703,0.04864864864864865,0.11351351351351352,0.7494600431965442,0.8639308855291576,0.9460043196544277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:f_l_fp,833,370,0.523869009398167,0.44088359535061616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008108108108108109,0.03513513513513514,0.062162162162162166,0.7257019438444925,0.8812095032397408,0.9460043196544277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:delta_f_l_minus_r_fp,833,370,0.46816881676492905,0.41489550659417157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.021621621621621623,0.08648648648648649,0.816414686825054,0.9352051835853131,0.9740820734341252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:lambda_l_late_fraction,833,370,0.6049967894460335,0.5834614875283877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02972972972972973,0.1810810810810811,0.2918918918918919,0.7516198704103672,0.8833693304535637,0.9632829373650108,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:gamma_anchor_linear,833,370,0.4860078220769366,0.4312402015821063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.043243243243243246,0.0972972972972973,0.7818574514038877,0.8920086393088553,0.958963282937365,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:gamma_delay_linear,833,370,0.5354795400151772,0.4799849432587584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02972972972972973,0.06756756756756757,0.10270270270270271,0.7645788336933045,0.857451403887689,0.9244060475161987,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:cp_phase_slope_delay_s,833,370,0.5851614033039519,0.5118596765295265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021621621621621623,0.062162162162162166,0.13513513513513514,0.6457883369330454,0.8984881209503239,0.9481641468682506,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,room_label_stratified5,CP16_single:cp_phase_residual_circvar,833,370,0.5025334189481058,0.4372951099145592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005405405405405406,0.04054054054054054,0.08378378378378379,0.7645788336933045,0.896328293736501,0.9546436285097192
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:xpr_fp_db,900,437,0.40872135263503856,0.44643286221014455,0.013729977116704805,0.043478260869565216,0.07780320366132723,0.9114470842332614,0.9481641468682506,0.9719222462203023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:xpr_late_db,900,437,0.6257568044442028,0.6578853740493105,,,,,,,0.14187643020594964,0.20594965675057209,0.2791762013729977,0.7278617710583153,0.8423326133909287,0.8920086393088553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:xpr_all_db,900,437,0.5591629557507253,0.545028048680797,,,,,,,,,,,,,0.034324942791762014,0.05491990846681922,0.12814645308924486,0.7602591792656588,0.8617710583153347,0.9071274298056156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:s3_fp,900,437,0.4621091182270635,0.46479777631781877,,,,,,,,,,,,,,,,,,,0.016018306636155607,0.04576659038901602,0.07780320366132723,0.8207343412526998,0.9006479481641468,0.9546436285097192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:s3_late,900,437,0.6252625648071723,0.6660691017424704,,,,,,,,,,,,,,,,,,,,,,,,,0.15789473684210525,0.2219679633867277,0.2974828375286041,0.7062634989200864,0.857451403887689,0.8941684665226782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:s3_all,900,437,0.5751417232159185,0.6099779687943063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,0.18077803203661327,0.2379862700228833,0.7732181425485961,0.8747300215982722,0.9114470842332614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:delta_tau_l_given_r_s,900,437,0.5072579090697916,0.5238711511458319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011441647597254004,0.07093821510297482,0.18993135011441648,0.9352051835853131,0.9956803455723542,0.9956803455723542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:delta_p_l_given_r_db,900,437,0.5422253633896931,0.5292926618516843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034324942791762014,0.06864988558352403,0.10068649885583524,0.7861771058315334,0.8725701943844493,0.9330453563714903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:f_r_fp,900,437,0.4739412151375716,0.47714234404547196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009153318077803204,0.05263157894736842,0.10297482837528604,0.857451403887689,0.9114470842332614,0.9568034557235421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:f_l_fp,900,437,0.5581398797020724,0.5040399619536646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011441647597254004,0.02288329519450801,0.07093821510297482,0.7213822894168467,0.8293736501079914,0.9092872570194385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:delta_f_l_minus_r_fp,900,437,0.4441781041956002,0.4509660606932763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002288329519450801,0.04805491990846682,0.07093821510297482,0.8185745140388769,0.8833693304535637,0.9524838012958964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:lambda_l_late_fraction,900,437,0.6581492702551759,0.687738174806868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04805491990846682,0.2997711670480549,0.38215102974828374,0.7105831533477321,0.8639308855291576,0.9308855291576674,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:gamma_anchor_linear,900,437,0.42104768918257707,0.4514630007561422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020594965675057208,0.04805491990846682,0.08466819221967964,0.91792656587473,0.980561555075594,0.980561555075594,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:gamma_delay_linear,900,437,0.5278133355738863,0.5041668952816101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013729977116704805,0.06636155606407322,0.11670480549199085,0.7019438444924406,0.8293736501079914,0.9265658747300216,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:cp_phase_slope_delay_s,900,437,0.41508715915999034,0.440205033977244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006864988558352402,0.05034324942791762,0.11212814645308924,0.8747300215982722,0.9935205183585313,1.0,,,,,,
stage2,new_theta0_posz_cp16,ALL,leave_one_room_out,CP16_single:cp_phase_residual_circvar,900,437,0.5262564807172405,0.5006183033932927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018306636155606407,0.05263157894736842,0.10526315789473684,0.6889848812095032,0.8423326133909287,0.9308855291576674
